,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Genome,Gene_ID,Name,Description
75946_dnaX,7650.884887001684,-0.4066080733531926,0.4327764392291268,-0.0,1.0,1.0,K-12,b0470 b0470,dnaX,DNA polymerase III subunit tau
79371_yjbE,37.19146899260697,1.8418203371918889,1.1618895989225393,0.7245269584756918,0.4687422827897197,1.0,K-12,b4026,yjbE,uncharacterized protein YjbE
75867_yaiA,666.6877092996913,-1.3391103156701665,0.5073643477354063,-0.6683763200622339,0.5038934071339005,1.0,K-12,b0389,yaiA,protein YaiA
78539_yraN,440.5232918247933,-0.250082355684549,0.2717055291715719,-0.0,1.0,1.0,K-12,b3148,yraN,UPF0102 family protein YraN
78691_rpmC,8881.275662598326,2.546474409731857,0.4821096394229982,3.2077234787977247,0.0013379006906965036,0.017725155111672324,K-12,b3312,rpmC,50S ribosomal subunit protein L29
78905_bcsZ,1657.4441780137906,-1.3731697768002895,0.9803534514725712,-0.3806482001361429,0.7034643104494432,1.0,K-12,b3531,bcsZ,"endo-1,4-D-glucanase"
79731_creB,598.1198467615202,-0.05203907831386115,0.4701105350529324,-0.0,1.0,1.0,K-12,b4398,creB,DNA-binding transcriptional regulator CreB
79017_slmA,1953.3675807961927,1.1453891944273908,0.3072989278699091,0.4731197581299061,0.6361277412656845,1.0,K-12,b3641,slmA,nucleoid occlusion factor SlmA
78461_ttdT,64.93785506435101,1.4620618794442597,0.5843944977602359,0.7906677445033599,0.4291379033582345,1.0,K-12,b3063,ttdT,L-tartrate:succinate antiporter
78883_hdeB,43320.92516425084,-4.2822878699933415,1.2069425009287529,-2.719506411836182,0.006537942745001107,0.06449970426719748,K-12,b3509,hdeB,periplasmic acid stress chaperone
76676_ychN,1774.0176962890632,-0.2560456688944076,0.35674808228488125,-0.0,1.0,1.0,K-12,b1219,ychN,DsrE/F sulfur relay family protein YchN
78427_yqiA,1782.9553213560569,-0.002980939664125401,0.3735239092250898,-0.0,1.0,1.0,K-12,b3031,yqiA,esterase YqiA
75808_yahK,1655.1218102237467,-3.4474690631513925,0.8210217649978342,-2.981003875284413,0.002873051570685737,0.033460160169791295,K-12,b0325,yahK,"aldehyde reductase, NADPH-dependent"
79331_rplK,30116.322036379435,2.8245790909367523,0.41197449605460496,4.42886418555122,9.473065061838116e-06,0.00022977524728939668,K-12,b3983,rplK,50S ribosomal subunit protein L11
5185_Hypothetical_protein,1238.6999892838053,1.0514742931539638,0.4824902006922127,0.10668463956390273,0.9150391689050016,1.0,CFT073,c5295,,Hypothetical protein
78017_grcA,11270.345899226348,5.670635791475022,0.6156419791044384,7.586610318986528,3.283827730115808e-14,4.605925329284174e-12,K-12,b2579,grcA,stress-induced alternate pyruvate formate-lyase subunit
77847_cysK,31109.948094322852,-0.3284380694881168,0.5451962158389021,-0.0,1.0,1.0,K-12,b2414,cysK,O-acetylserine sulfhydrylase A
75961_copA,1866.5830769065024,-0.5822675834219941,0.4345397231784658,-0.0,1.0,1.0,K-12,b0484,copA,Cu(+) exporting P-type ATPase
78388_gss,3807.053265265617,-0.7951131504849571,0.33127853800997226,-0.0,1.0,1.0,K-12,b2988,gss,fused glutathionylspermidine amidase/glutathionylspermidine synthetase
78593_hpf,7034.492949371305,-1.0427665374592852,0.4965511223140116,-0.08612715899218175,0.9313653340831544,1.0,K-12,b3203,hpf,ribosome hibernation-promoting factor
76311_potF,6386.726453176237,-3.758375798767302,0.6977220041120406,-3.9534023328929737,7.704772153732603e-05,0.0014707452643752295,K-12,b0854,potF,putrescine ABC transporter periplasmic binding protein
76455_torC,1984.8119268941477,0.9532517436821047,0.8821154238644834,0.0,1.0,1.0,K-12,b0996,torC,cytochrome c menaquinol dehydrogenase TorC
78636_yhdE,2688.9570453485558,-0.3663794564226853,0.25279776440434193,-0.0,1.0,1.0,K-12,b3248,yhdE,nucleoside triphosphate pyrophosphatase YhdE
75788_rclR,399.3326772268149,1.4949877797267916,0.4892009569428278,1.0118291321834845,0.3116197582740609,1.0,K-12,b0305,rclR,DNA-binding transcriptional activator RclR
77545_yegW,488.42971849357804,0.22186729976383213,0.19976686282363013,0.0,1.0,1.0,K-12,b2101,yegW,putative DNA-binding transcriptional regulator YegW
79062_yidE,998.7428162037044,0.5863721392203153,0.3765007959500457,0.0,1.0,1.0,K-12,b3685,yidE,putative transport protein YidE
79366_pepE,376.2453998555769,1.7557040126203427,0.4943063107780824,1.5288172457899574,0.12630975583319634,0.6012183964592589,K-12,b4021,pepE,peptidase E
78997_waaC,2443.5744983119807,0.07577991788079659,0.2743673323106618,0.0,1.0,1.0,K-12,b3621,waaC,ADP-heptose:LPS heptosyltransferase 1
78185_ygcU,145.4913061231995,0.06020453093958818,0.5381611368610051,0.0,1.0,1.0,K-12,b4463,ygcU,putative FAD-containing dehydrogenase
731_Hypthetical_protein,8.255296294822477,1.4053961400059587,1.036510238882712,0.3911163872755839,0.6957112082211229,1.0,CFT073,c0758,,Hypthetical protein
75664_tsf,85196.09375345027,1.2169233653508285,0.5900619829741153,0.3676280994370458,0.7131505595963358,1.0,K-12,b0170,tsf,protein chain elongation factor EF-Ts
76220_modB,664.368640053024,0.0035379808831772657,0.5944559605131173,0.0,1.0,1.0,K-12,b0764,modB,molybdate ABC transporter membrane subunit
78676_rpsK,84800.83049982786,1.6941969545883782,0.400865095472882,1.731747070094657,0.08331860591271424,0.44872424486546936,K-12,b3297,rpsK,30S ribosomal subunit protein S11
78749_yhfL,11.652950889422277,2.71176576585257,1.0600705388992386,1.6147659075876608,0.10636139868590284,0.5262605401238075,K-12,b3369,yhfL,DUF4223 domain-containing lipoprotein YhfL
8800_hypothetical_protein,336.07921315332914,1.022442091585571,0.8211315075032705,0.02733069110185325,0.9781959780471802,1.0,,,,
75988_glxK,177.36089735511712,-0.4958595579715745,0.8380272257239795,-0.0,1.0,1.0,K-12,b0514,glxK,glycerate 2-kinase 2
76281_ybiY,578.4776547449899,4.4195010952629366,0.7162999058694799,4.773839933864264,1.807460575520811e-06,5.114796330377312e-05,K-12,b0824,ybiY,putative pyruvate formate-lyase activating enzyme YbiY
1600_Conserved_hypothetic..,49.908480058512325,1.2119667795648523,0.4356067924360148,0.4866011808022663,0.6265409866081513,1.0,CFT073,c1652,,Conserved hypothetical protein
78396_hybA,1358.3859010720125,5.138349511248277,0.4262200959039501,9.70941903260438,2.7489949021218598e-22,2.21706438856128e-19,K-12,b2996,hybA,hydrogenase 2 iron-sulfur protein
76143_glnS,10448.417378298367,0.4393104964890183,0.3536665667719894,0.0,1.0,1.0,K-12,b0680,glnS,glutamine--tRNA ligase
79134_yieP,1075.0324446220015,0.2682415978842492,0.3843188712363381,0.0,1.0,1.0,K-12,b3755,yieP,putative transcriptional regulator YieP
77385_fliA,784.7200461047885,-2.4018189261783496,0.9735717781871736,-1.4398721877380092,0.14990356303270924,0.6732347608112074,K-12,b1922,fliA,"RNA polymerase, sigma 28 (sigma F) factor"
5546_Bacterial_conjugatio..,122.34467593739716,2.130237225642874,0.5195912796892574,2.175242868430768,0.02961192129318545,0.2022662944862164,UTI89,UTI89_P110,traB,conjugal transfer protein TraB
76271_ompX,17432.10296790969,-0.2630020434715263,0.516558188672589,-0.0,1.0,1.0,K-12,b0814,ompX,outer membrane protein X
78223_csdA,2117.423368241777,0.04481464151552133,0.3712725040217986,0.0,1.0,1.0,K-12,b2810,csdA,cysteine sulfinate desulfinase
76264_ybiO,455.8765077430909,-1.943703582296353,0.7513752925413228,-1.2559683445333054,0.2091274473876817,0.8605167669294146,K-12,b0808,ybiO,moderate conductance mechanosensitive channel
75951_adk,22315.070092759677,0.6502306485748721,0.7910659941700703,0.0,1.0,1.0,K-12,b0474,adk,adenylate kinase
75505_yaaW,78.36983461546042,0.04147934236768398,0.6707786743547542,0.0,1.0,1.0,K-12,b0011,yaaW,putative enzyme-specific chaperone YaaW
76661_prs,17246.930401666832,1.464951061863718,0.4137382989322302,1.1237805711089763,0.26110612575871245,1.0,K-12,b1207,prs,ribose-phosphate diphosphokinase
77143_sufC,3023.3445815768514,-2.1062414618535485,0.7461250237021284,-1.4826489217109913,0.1381677120393532,0.6404152859755077,K-12,b1682,sufC,Fe-S cluster scaffold complex subunit SufC
3800_PTS_system-_N-acetyl..,1249.5285306507672,-2.8212448448093217,0.8339330169869296,-2.1839222188247605,0.02896796403617843,0.198831174427046,CFT073,c3890,,"PTS system, N-acetylgalactosamine-specific IID component"
75610_lpd,60820.5476203312,-0.11503284862105452,0.4583136483397352,-0.0,1.0,1.0,K-12,b0116,lpd,lipoamide dehydrogenase
75793_betA,2763.8404300314533,-1.3647218758324418,0.6026538075431509,-0.6051930167326242,0.5450507552716233,1.0,K-12,b0311,betA,choline dehydrogenase
77824_ypdF,61.382702107342,1.2282054066684631,0.5814085621643241,0.3925043790530993,0.6946855764043316,1.0,K-12,b2385,ypdF,aminopeptidase
76221_modC,1359.280645283464,-0.45194338443036997,0.3583685520854123,-0.0,1.0,1.0,K-12,b0765,modC,molybdate ABC transporter ATP binding subunit
75933_pdeB,1488.4203750496015,-1.2536878851644948,0.496130093078762,-0.5113333956225493,0.6091176243123163,1.0,K-12,b0457,pdeB,c-di-GMP phosphodiesterase PdeB
75619_hpt,4521.070262060996,0.2844785855997565,0.2597443355881883,0.0,1.0,1.0,K-12,b0125,hpt,hypoxanthine phosphoribosyltransferase
76098_pagP,280.6473410717289,0.4399526295769216,0.5979554568078135,0.0,1.0,1.0,K-12,b0622,pagP,Lipid IVA palmitoyltransferase
76198_ybgE,781.1245072971358,1.456392198831732,0.5971042106944406,0.7643426233771509,0.4446630912619556,1.0,K-12,b0735,ybgE,cyd operon protein YbgE
79515_amiB,2773.4994544057213,-0.043174895790575187,0.4093510598238999,-0.0,1.0,1.0,K-12,b4169,amiB,N-acetylmuramoyl-L-alanine amidase B
76902_ydcV,849.4667965326622,-3.655974193272252,1.0586563130241462,-2.5088162802196163,0.012113646931900186,0.10338260582621693,K-12,b1443,ydcV,putative ABC transporter membrane subunit YdcV
76997_ydfH,1312.3638059396249,0.8737993113481765,0.3373441108857241,0.0,1.0,1.0,K-12,b1540,ydfH,DNA-binding transcriptional repressor YdfH
78950_yiaK,96.04997334957828,0.3526098091031176,0.5635080994217981,0.0,1.0,1.0,K-12,b3575,yiaK,"2,3-diketo-L-gulonate reductase"
76333_ybjD,1267.1299178400532,-0.6403819950089762,0.3738841117550252,-0.0,1.0,1.0,K-12,b0876,ybjD,DUF2813 domain-containing protein YbjD
78176_cysI,5972.300935969058,1.3273528285355372,0.5080934878964675,0.6442767646772921,0.5193959799548348,1.0,K-12,b2763,cysI,"sulfite reductase, hemoprotein subunit"
75655_dgt,2282.1867040699813,-0.3334331262793706,0.2674867593194157,-0.0,1.0,1.0,K-12,b0160,dgt,dGTP triphosphohydrolase
78110_alaS,44801.76416426418,0.29517641552381896,0.39475083704784414,0.0,1.0,1.0,K-12,b2697,alaS,alanine--tRNA ligase/DNA-binding transcriptional repressor
77544_yegV,122.18190721466041,0.10538082345118867,0.3682710122634839,0.0,1.0,1.0,K-12,b2100,yegV,putative sugar kinase YegV
78721_rpsL,38126.320468118596,1.5466154939190149,0.6070888267176422,0.900387999025465,0.3679138051108027,1.0,K-12,b3342,rpsL,30S ribosomal subunit protein S12
77577_dld,5644.709782368276,-1.687796006402648,0.4669002686527196,-1.4731111815106508,0.14072105890068734,0.6490908355336599,K-12,b2133,dld,D-lactate dehydrogenase
77196_chbA,386.6733169500919,-1.1265944570445106,0.3882028007106238,-0.3261039250947529,0.7443457274250191,1.0,K-12,b1736,chbA,"N,N'-diacetylchitobiose-specific PTS enzyme IIA component"
76639_nhaB,2652.0048073599037,0.5422306265075206,0.4113582458815571,0.0,1.0,1.0,K-12,b1186,nhaB,Na(+):H(+) antiporter NhaB
78982_trmL,288.57541209660303,1.3457755725734255,0.4890563590126436,0.7070260230774065,0.4795503061532184,1.0,K-12,b3606,trmL,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase
77354_motB,908.3270681427397,-2.5393942327798804,1.0689278482654243,-1.4401292241360286,0.1498308423865678,0.6732347608112074,K-12,b1889,motB,motility protein B
77665_atoE,167.3416844040619,-0.8471613706822346,0.7458505135114841,-0.0,1.0,1.0,K-12,b2223,atoE,short chain fatty acid transporter
78220_ygdD,720.7425367137021,-0.21131675826148466,0.3905126386002651,-0.0,1.0,1.0,K-12,b2807,ygdD,conserved inner membrane protein YgdD
77283_yobD,213.8489484467874,1.2321655963299212,0.7158842259478133,0.32430606502404713,0.7457063283932726,1.0,K-12,b1820,yobD,conserved inner membrane protein YobD
75654_mtn,2566.147802395931,0.3944131764181686,0.3324407106827523,0.0,1.0,1.0,K-12,b0159,mtn,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
78052_smpB,3333.0978104351143,0.14445182128728018,0.4538834916089184,0.0,1.0,1.0,K-12,b2620,smpB,SsrA-binding protein
78406_yghB,769.1250416494219,-0.2643580011998508,0.252217482191603,-0.0,1.0,1.0,K-12,b3009,yghB,DedA family protein YghB
78460_ttdB,108.64456422878605,2.5273802412754747,0.4348482791961663,3.5124440278317204,0.00044400551635175115,0.00702138135171936,K-12,b3062,ttdB,L(+)-tartrate dehydratase subunit beta
1567_Putative_conserved_p..,90.28250193327487,-0.3366998603581388,1.127874709523487,-0.0,1.0,1.0,CFT073,c1619,,Putative conserved protein
79192_yigL,1361.7444583581,-0.789433120141353,0.3692304424401051,-0.0,1.0,1.0,K-12,b3826,yigL,phosphosugar phosphatase YigL
75596_zapD,1935.8174627577048,-0.22516212891419465,0.40153599652044,-0.0,1.0,1.0,K-12,b0102,zapD,cell division factor ZapD
76383_gloC,4159.111408525196,-0.8249678655940179,0.24181698932703466,-0.0,1.0,1.0,K-12,b0927,gloC,hydroxyacylglutathione hydrolase GloC
79520_hflK,11018.021310208527,-0.5990142145133263,0.21743236945896474,-0.0,1.0,1.0,K-12,b4174,hflK,regulator of FtsH protease
76286_gsiA,1716.8512836299246,-0.8442637999789017,0.33276646836007817,-0.0,1.0,1.0,K-12,b0829,gsiA,glutathione ABC transporter ATP binding subunit GsiA
76677_ychO,349.77194782739906,-0.4745625585276748,0.5859334337835749,-0.0,1.0,1.0,K-12,b1220,ychO,putative invasin YchO
78629_aaeB,2106.917653897929,2.0782282423776515,0.6580237409299864,1.6385856243633234,0.10129958826519923,0.5058706992933943,K-12,b3240,aaeB,aromatic carboxylic acid efflux pump subunit AaeB
77647_napA,3807.5240725366148,5.895324190771402,0.6654359175315165,7.356567419641199,1.8869959720678832e-13,2.4349796023563962e-11,K-12,b2206,napA,periplasmic nitrate reductase subunit NapA
76226_ybhI,29.669306789975657,2.735669462730893,0.9334603954289868,1.8593927189950443,0.06297149309331353,0.3595505074673087,K-12,b0770,ybhI,putative tricarboxylate transporter
5537_Type-F_conjugative_t..,15.5806562910422,1.7476192927062335,0.8116741641828283,0.9210830228394868,0.3570070831368159,1.0,UTI89,UTI89_P118,trbI,hypothetical protein
76382_ycbK,5579.871317279301,-0.914513415152586,0.2263281125362221,-0.0,1.0,1.0,K-12,b0926,ycbK,DUF882 domain-containing protein YcbK
77867_ypeA,932.2084870045587,-0.5464472597761079,0.7555345952765714,-0.0,1.0,1.0,K-12,b2434,ypeA,putative acetyltransferase YpeA
77156_ydiO,139.17939189561918,0.4935791027808974,0.4087300468703937,0.0,1.0,1.0,K-12,b1695,ydiO,putative acyl-CoA dehydrogenase
75501_yaaJ,364.5993476523081,-0.12082956661491735,0.31191786017176626,-0.0,1.0,1.0,K-12,b0007,yaaJ,putative transporter YaaJ
77417_yedA,38.396518360972536,-0.16119350710844507,1.1782632162387665,-0.0,1.0,1.0,K-12,b1959,yedA,putative transporter YedA
77590_preA,1086.8823772013404,0.5489794372369233,0.3593259949451683,0.0,1.0,1.0,K-12,b2147,preA,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
4130_Putative_conserved_p..,2954.9407774886504,0.2837473263061984,0.797850074633967,0.0,1.0,1.0,CFT073,c4223,,Putative conserved protein
79549_rplI,9926.599218855743,2.9695954017356136,0.3408700534509321,5.7781414993650495,7.553027623652201e-09,3.5832451638091174e-07,K-12,b4203,rplI,50S ribosomal subunit protein L9
79126_kup,1400.8374088270782,0.25921379150207513,0.3496133741453029,0.0,1.0,1.0,K-12,b3747,kup,K(+):H(+) symporter Kup
78781_yhgE,1661.710343550099,-0.7614806168663236,1.048763340573208,-0.0,1.0,1.0,K-12,b3402,yhgE,putative transport protein YhgE
78296_recJ,3039.1993870610218,0.2626738634885164,0.514482935248567,0.0,1.0,1.0,K-12,b2892,recJ,ssDNA-specific exonuclease RecJ
77540_gatY,47.49109642496392,-2.5941417385394354,0.6632086953073449,-2.4036803947521768,0.01623095667434647,0.12992820404824246,K-12,b2096,gatY,"tagatose-1,6-bisphosphate aldolase 2 subunit GatY"
75873_araJ,1056.972337859555,-0.2595148958194013,0.437298215232384,-0.0,1.0,1.0,K-12,b0396,araJ,putative transport protein AraJ
78375_glcB,13029.221006635362,-4.051515098460584,1.024456802536262,-2.978666441479919,0.0028950574706448945,0.0335951633104332,K-12,b2976,glcB,malate synthase G
77290_yobH,168.53084694788362,-0.40909216778711377,0.6364935412780929,-0.0,1.0,1.0,K-12,b4536,yobH,protein YobH
78581_mlaB,1525.9946152350876,-0.2637427083252839,0.3902810102548152,-0.0,1.0,1.0,K-12,b3191,mlaB,intermembrane phospholipid transport system protein MlaB
78958_sgbE,64.69185281684058,0.02384446648776156,0.4251202922040232,0.0,1.0,1.0,K-12,b3583,sgbE,L-ribulose-5-phosphate 4-epimerase SgbE
75687_nlpE,1150.8810863856274,-1.1437812709206645,0.4146059073063173,-0.3467902130358135,0.7287489302640238,1.0,K-12,b0192,nlpE,lipoprotein NlpE
78239_ptsP,5718.895308268832,-0.5906504456907459,0.22694383185073605,-0.0,1.0,1.0,K-12,b2829,ptsP,phosphoenolpyruvate-protein phosphotransferase PtsP
78241_ygdT,14.501087699643085,-0.3800922490779178,0.6460386186535813,-0.0,1.0,1.0,K-12,b4610,ygdT,hypothetical protein
79347_nfi,229.2649469971744,0.007778830871279193,0.4490596947523929,0.0,1.0,1.0,K-12,b3998,nfi,endonuclease V
76771_ycjN,49.911041925429494,0.7170040734651374,0.5861670530102755,0.0,1.0,1.0,K-12,b1310,ycjN,putative ABC transporter periplasmic binding protein YcjN
76988_marB,476.1675235123909,4.133741760991942,1.109314391941955,2.8249356393060427,0.004729011397711859,0.049876682946309266,K-12,b1532,marB,multiple antibiotic resistance protein
76642_dadA,5511.46400629228,-2.2652013057231075,0.52576313922705,-2.4064092959866707,0.0161102040402593,0.12960478362562716,K-12,b1189,dadA,D-amino acid dehydrogenase
75924_decR,914.7758551678643,-0.052277187825381884,0.3848324529359412,-0.0,1.0,1.0,K-12,b0447,decR,DNA-binding transcriptional activator DecR
78100_ygaZ,1336.3775608877747,0.8791936208801685,0.3970542403428064,0.0,1.0,1.0,K-12,b2682,ygaZ,L-valine exporter subunit YgaZ
78541_yraP,1420.2604426547466,-0.159260130959972,0.2278350200730132,-0.0,1.0,1.0,K-12,b3150,yraP,divisome-associated lipoprotein YraP
79288_menA,940.6375764194634,0.6878318054106871,0.3452526352023991,0.0,1.0,1.0,K-12,b3930,menA,"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
78003_era,4846.644155077887,0.13868626159465014,0.3182741166292439,0.0,1.0,1.0,K-12,b2566,era,30S ribosomal subunit maturation GTPase Era
75656_degP,8320.387401887192,-0.5126500712009285,0.5968469211061908,-0.0,1.0,1.0,K-12,b0161,degP,periplasmic serine endoprotease DegP
75532_caiB,687.643141258511,2.3478219238664235,0.4309986485832835,3.1272068446079566,0.0017647571922662696,0.022152166156618625,K-12,b0038,caiB,gamma-butyrobetainyl-CoA:carnitine CoA transferase
79149_rhlB,13648.44805778417,-0.4078263383061831,0.3057440106363589,-0.0,1.0,1.0,K-12,b3780,rhlB,ATP-dependent RNA helicase RhlB
78976_mtlR,905.4055270240764,1.2972536239713608,0.41928612815673416,0.7089517253483856,0.4783544347054713,1.0,K-12,b3601,mtlR,transcriptional repressor MtlR
76470_rutB,51.29735594746297,-4.100725368923744,1.2035897612089974,-2.5762310953934056,0.00998838639743825,0.08898863130494301,K-12,b1011,rutB,peroxyureidoacrylate/ureidoacrylate amidohydrolase
3427_Putative_ATP-binding..,51.53697747820411,0.4897579739258072,0.4538794859902485,0.0,1.0,1.0,CFT073,c3509,,Putative ATP-binding protein of ABC transport system
77428_zinT,1426.3528874151841,4.143359362177908,0.6632947955292848,4.7390080298604245,2.1476699469444327e-06,5.921695084480975e-05,K-12,b1973,zinT,metal-binding protein ZinT
76658_pth,921.9599384724663,0.6112716245479044,0.3435097127446362,0.0,1.0,1.0,K-12,b1204,pth,peptidyl-tRNA hydrolase
78344_yqgD,103.12692313246845,1.0642245127415573,0.5551157389212281,0.11569571575536043,0.9078937017832804,1.0,K-12,b2941,yqgD,DUF2684 domain-containing protein YqgD
79302_yijF,58.76617544941825,1.7145173048702658,0.4929897459852275,1.4493553074665295,0.14723838295267624,0.6690014414159627,K-12,b3944,yijF,conserved protein YijF
76734_acnA,5193.0845442582895,-1.840535689373889,0.6653999648192099,-1.2632036877282724,0.20651598790163572,0.8541289448342013,K-12,b1276,acnA,aconitate hydratase 1
76707_tonB,5094.50598919004,-0.4381427399391587,0.4584983392907817,-0.0,1.0,1.0,K-12,b1252,tonB,Ton complex subunit TonB
76052_ybdF,790.8367793666663,-0.5509364544777194,0.3142548328786949,-0.0,1.0,1.0,K-12,b0579,ybdF,PF04237 family protein YbdF
77158_ydiQ,65.94281531699706,-0.04706492925206112,0.4400076821633908,-0.0,1.0,1.0,K-12,b1697,ydiQ,putative electron transfer flavoprotein subunit YdiQ
77046_ynfD,508.98559501813133,-1.1959706391904965,0.5393434128700183,-0.3633503895925492,0.7163431562259199,1.0,K-12,b1586,ynfD,DUF1161 domain-containing protein YnfD
76735_ribA,1129.0203321157433,0.3250126837081013,0.26840013627575804,0.0,1.0,1.0,K-12,b1277,ribA,GTP cyclohydrolase 2
78345_metK,15589.104417666023,1.1871844698531122,0.5756006488985146,0.3251985038781899,0.7450308409320008,1.0,K-12,b2942,metK,methionine adenosyltransferase
76391_ssuD,37.26456229077184,0.5581010229675712,0.5528116997331652,0.0,1.0,1.0,K-12,b0935,ssuD,FMNH2-dependent alkanesulfonate monooxygenase
76233_bioC,204.59135402378587,2.078573862122211,0.8222219506887105,1.3117794547065724,0.18959455899431,0.7990495547088312,K-12,b0777,bioC,malonyl-acyl carrier protein methyltransferase
76211_gpmA,71550.7621931025,-1.2931224708826572,0.4824105812773397,-0.6076203181665701,0.5434393218800546,1.0,K-12,b0755,gpmA,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"
76488_ycdX,4267.48594134115,-0.6161441220904346,0.3001020050825401,-0.0,1.0,1.0,K-12,b1034,ycdX,zinc-binding phosphatase
78327_argO,1091.5367022468415,0.6385386422065821,0.3760021018952233,0.0,1.0,1.0,K-12,b2923,argO,L-arginine exporter
77440_cobS,527.7198726158067,-0.19652908481428,0.7972249388533386,-0.0,1.0,1.0,K-12,b1992,cobS,cobalamin 5'-phosphate synthase
77164_ppsR,2221.1399309910958,-1.4338834366012208,0.3830543158964707,-1.1326942905885122,0.2573426561316342,0.9990221524436244,K-12,b1703,ppsR,posphoenolpyruvate synthetase regulatory protein
79075_yidB,1825.1792787424426,-0.9669784395697512,0.6013394244473484,-0.0,1.0,1.0,K-12,b3698,yidB,conserved protein YidB
79187_pldA,1507.537636131289,0.7104255616095879,0.346443414772564,0.0,1.0,1.0,K-12,b3821,pldA,outer membrane phospholipase A
78490_exuT,1232.648362093757,0.8870368741580553,0.5294812692944424,0.0,1.0,1.0,K-12,b3093,exuT,hexuronate transporter
79282_fpr,2505.4181739659184,-1.2888702872756292,0.3879609361192978,-0.7445860146775231,0.4565220250537515,1.0,K-12,b3924,fpr,flavodoxin/ferredoxin-NADP(+) reductase
75892_ribE,5044.503663601634,-0.008052434700967965,0.3393196448452303,-0.0,1.0,1.0,K-12,b0415,ribE,"6,7-dimethyl-8-ribityllumazine synthase"
76566_ldtC,233.22814956034958,-0.09331784141803676,0.6249042086010724,-0.0,1.0,1.0,K-12,b1113,ldtC,"L,D-transpeptidase YcfS"
79611_ahr,2394.0684049854826,-3.5897331714900935,0.5869790386232325,-4.411968743490992,1.0243490387345884e-05,0.00024478148140428006,K-12,b4269,ahr,"aldehyde reductase, NADPH-dependent"
4736_Hypothetical_protein,923.3290489010367,0.2627610857012241,0.3661508533391202,0.0,1.0,1.0,CFT073,c4838,,Hypothetical protein
77301_yebW,430.58823389492915,-1.4075765056863612,0.6150252541052368,-0.6626988127167553,0.5075234703456198,1.0,K-12,b1837,yebW,protein YebW
77293_htpX,3137.4627651900746,0.4329348838873916,0.5737167914965436,0.0,1.0,1.0,K-12,b1829,htpX,zinc dependent endoprotease
77520_yegL,40.62420865315468,1.029766178724015,0.7797640461087727,0.03817331521318038,0.9695494967586262,1.0,K-12,b2073,yegL,IPR002035 domain-containing protein YegL
76105_ybeD,1359.145537394974,0.5098126319062861,0.3668562973473403,0.0,1.0,1.0,K-12,b0631,ybeD,DUF493 domain-containing protein YbeD
75780_ykgO,19.80510956738371,2.8005084952196726,0.6005501322915744,2.998098573968016,0.002716697877464645,0.03175386721993096,K-12,b4506,ykgO,putative ribosomal protein
76796_fnr,16322.79485574554,-0.23618117435486266,0.3121479779230933,-0.0,1.0,1.0,K-12,b1334,fnr,DNA-binding transcriptional dual regulator FNR
76614_ycgX,259.66643865233584,1.4431017798151549,0.5881123183004264,0.7534305370369825,0.4511912382628776,1.0,K-12,b1161,ycgX,uncharacterized protein YcgX
77074_manA,2605.1249204010574,0.423492457153921,0.3894446938577713,0.0,1.0,1.0,K-12,b1613,manA,mannose-6-phosphate isomerase
78558_truB,3854.72454079158,1.465578226262442,0.42605089010813024,1.092776091007062,0.2744921215897754,1.0,K-12,b3166,truB,tRNA pseudouridine(55) synthase
78226_mltA,2831.790295215804,0.8421483217958328,0.3586607071754749,0.0,1.0,1.0,K-12,b2813,mltA,membrane-bound lytic murein transglycosylase A
76133_ybeY,4835.3466495679495,-1.0363362010538884,0.26322412823349184,-0.1380428203817869,0.89020657570797,1.0,K-12,b0659,ybeY,endoribonuclease YbeY
77908_ypfH,962.1419026353827,-0.6413498705644842,0.5614327235458031,-0.0,1.0,1.0,K-12,b2473,ypfH,esterase YpfH
4880_Putative_sorbose_PTS..,8.25483461193547,0.2926425472791169,0.9585407740924148,0.0,1.0,1.0,CFT073,c4985,,Putative sorbose PTS component
77869_hemF,787.2890901497387,0.4775492244024429,0.33027432390748285,0.0,1.0,1.0,K-12,b2436,hemF,coproporphyrinogen III oxidase
79532_yjfC,126.28504038430643,0.2259443317894293,0.4865454510162123,0.0,1.0,1.0,K-12,b4186,yjfC,putative acid--amine ligase YjfC
75676_lpxB,4044.8788185913286,0.7015032109190793,0.4125306663444371,0.0,1.0,1.0,K-12,b0182,lpxB,lipid A disaccharide synthase
79713_yjjI,1005.486567520364,3.7349367331894814,0.5516004964753702,4.958183958617231,7.115517269461931e-07,2.1861579725032566e-05,K-12,b4380,yjjI,DUF3029 domain-containing protein YjjI
78920_yhjX,1832.6313743599399,5.7716448400237725,0.7331270752029346,6.508619039479545,7.584479477130179e-11,5.319028433309123e-09,K-12,b3547,yhjX,putative pyruvate transporter
78286_guaD,427.81239333880274,1.407087393612947,0.5556208736236659,0.7326711665060238,0.4637590140091821,1.0,K-12,b2883,guaD,guanine deaminase
79370_pgi,12206.813372554197,-0.4369611148352181,0.23372026960746226,-0.0,1.0,1.0,K-12,b4025,pgi,glucose-6-phosphate isomerase
